route_id,trip_id,shape_id,trip_headsign,arrival_time,stop_id,stop_sequence,direction_id,timedifference,stop_name,stop_lat,stop_lon,distanceinmiles,speed,dist_from_start
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:00:00,400001,1,0,,4 AV/E 10 ST,40.731342,-73.990292,,,
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:00:36,400002,2,0,0.0100000000000015,4 AV/E 12 ST,40.732608,-73.989958,0.0877309654874168,8.77309654874037,0.0877309654874168
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:01:14,400003,3,0,0.0105555555555554,4 AV/E 13 ST,40.733936,-73.98972,0.0918968299127569,8.706015465419208,0.1796277954001737
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:02:02,404120,4,0,0.0133333333333318,UNION SQ E/E 15 ST,40.73555,-73.989612,0.111570668368311,8.367800127624292,0.2911984637684847
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:02:43,404936,5,0,0.011388888888888,PARK AV S/E 18 ST,40.736788,-73.988625,0.0876087430746783,7.692475001679678,0.378807206843163
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:03:54,400007,6,0,0.0197222222222244,PARK AV S/E 21 ST,40.738976,-73.987053,0.1541648477883878,7.816809183635704,0.5329720546315508
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:04:42,403782,7,0,0.0133333333333318,PARK AV S/E 23 ST,40.740471,-73.985939,0.1054874351304752,7.911557634786551,0.638459489762026
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:05:16,403316,8,0,0.0094444444444441,E 25 ST/PARK AV S,40.741564,-73.985493,0.076019885575232,8.049164355024859,0.714479375337258
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:07:00,405380,9,0,0.0288888888888898,MADISON AV/E 28 ST,40.744189,-73.985425,0.18143160882756,6.2803249209538015,0.8959109841648181
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:07:46,400352,10,0,0.0127777777777779,MADISON AV/E 30 ST,40.74551,-73.984493,0.0930144738064592,7.279393602244564,0.9889254579712773
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:09:26,400354,11,0,0.0277777777777785,MADISON AV/E 34 ST,40.748328,-73.982437,0.1986733560026983,7.152240816096953,1.1875988139739757
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:10:30,403456,12,0,0.017777777777777,MADISON AV/E 37 ST,40.750124,-73.981081,0.1267959803903003,7.132273896954703,1.314394794364276
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:11:37,403457,13,0,0.0186111111111095,MADISON AV/E 40  ST,40.752018,-73.979743,0.1333683151656065,7.166058725316793,1.4477631095298824
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:12:24,400561,14,0,0.0130555555555567,MADISON AV/E 42 ST,40.753337,-73.978759,0.093074917839832,7.129142643050337,1.5408380273697144
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:13:30,400358,15,0,0.0183333333333344,MADISON AV/E 45 ST,40.755233,-73.977403,0.1335707565731871,7.285677631264332,1.6744087839429016
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:14:59,400360,16,0,0.0247222222222198,MADISON AV/E 49 ST,40.757755,-73.975576,0.177758888816967,7.190247188102742,1.8521676727598686
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:16:06,400361,17,0,0.0186111111111131,MADISON AV/E 52 ST,40.759636,-73.974182,0.132698210082942,7.130053079082688,1.9848658828428105
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:16:59,400362,18,0,0.0147222222222218,MADISON AV/E 55  ST,40.76114,-73.973144,0.1058191296775332,7.187714468662844,2.0906850125203436
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:18:00,400363,19,0,0.0169444444444444,MADISON AV/E 57 ST,40.762858,-73.971838,0.1213268308392526,7.1602719839559095,2.2120118433595963
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:18:45,400364,20,0,0.0124999999999992,MADISON AV/E 60  ST,40.764673,-73.970473,0.1281200207064011,10.249601656512748,2.3401318640659974
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:19:25,400026,21,0,0.0111111111111128,MADISON AV/E 63 ST,40.766274,-73.969329,0.1127867237858773,10.150805140727424,2.4529185878518747
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:20:03,404994,22,0,0.0105555555555554,MADISON AV/E 66 ST,40.767836,-73.968184,0.1101475493111909,10.435030987376138,2.5630661371630654
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:20:28,400028,23,0,0.0069444444444428,MADISON AV/E 67 ST,40.768812,-73.967483,0.0687705739908337,9.902962654682405,2.631836711153899
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:20:59,400029,24,0,0.0086111111111115,MADISON AV/E 69 ST,40.770075,-73.966558,0.0890602221540366,10.34247741143605,2.7208969333079356
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:21:42,400030,25,0,0.0119444444444454,MADISON AV/E 72 ST,40.771802,-73.965308,0.1217236154191578,10.19081431416124,2.8426205487270932
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:22:06,400031,26,0,0.0066666666666641,MADISON AV/E 74 ST,40.772774,-73.96461,0.0684887081192658,10.273306217893838,2.911109256846359
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:23:09,400032,27,0,0.0175000000000018,MADISON AV/E 77 ST,40.775322,-73.962739,0.1796917339631647,10.268099083608355,3.0908009908095235
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:24:01,400033,28,0,0.0144444444444431,MADISON AV/E 81 ST,40.777452,-73.961191,0.1501532017873192,10.395221662199992,3.240954192596843
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:24:35,400034,29,0,0.0094444444444441,MADISON AV/E 83 ST,40.778793,-73.960206,0.094572706685643,10.01358070789198,3.3355268992824856
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:25:33,400036,30,0,0.0161111111111118,MADISON AV/E 86 ST,40.781155,-73.958483,0.1665330194071006,10.336532239060976,3.502059918689586
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:26:11,400037,31,0,0.0105555555555554,MADISON AV/E 89 ST,40.782676,-73.957373,0.1072404170570166,10.159618458033304,3.6093003357466027
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:26:53,400038,32,0,0.0116666666666667,MADISON AV/E 91 ST,40.78436,-73.956137,0.118759988968063,10.179427625833943,3.7280603247146655
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:27:24,400039,33,0,0.0086111111111115,MADISON AV/E 93 ST,40.785636,-73.955205,0.0899698121030714,10.448107211969113,3.818030136817737
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:28:00,404191,34,0,0.009999999999998,MADISON AV/E 95 ST,40.78708,-73.954126,0.1019084563689177,10.190845636893815,3.9199385931866546
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:28:38,400041,35,0,0.0105555555555589,MADISON AV/E 98 ST,40.788413,-73.95318,0.0938862406306156,8.894485954476554,4.01382483381727
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:29:32,400042,36,0,0.014999999999997,MADISON AV/E 101 ST,40.790304,-73.951799,0.1333332547933418,8.888883652891233,4.147158088610611
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:30:03,400043,37,0,0.0086111111111115,MADISON AV/E 102 ST,40.791371,-73.951022,0.0752252842573072,8.735839462138513,4.2223833728679185
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:30:25,400044,38,0,0.0061111111111102,MADISON AV/E 104 ST,40.792159,-73.950447,0.0555598252322607,9.091607765280385,4.277943198100179
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:31:02,400045,39,0,0.0102777777777802,MADISON AV/E 106 ST,40.793434,-73.949511,0.0899184552788545,8.748822675778381,4.367861653379034
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:31:34,400046,40,0,0.0088888888888867,MADISON AV/E 107 ST,40.794551,-73.948694,0.0787643654361878,8.860991111573314,4.446626018815222
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:32:28,404856,41,0,0.0150000000000005,E 110 ST/MADISON AV,40.796412,-73.948038,0.1292325916092896,8.615506107285691,4.575858610424511
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:33:00,403267,42,0,0.0088888888888902,CENTRAL PK N/5 AV,40.797182,-73.949152,0.0573186941196701,6.448353088461944,4.633177304544181
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:34:32,400224,43,0,0.0255555555555559,CENTRAL PK N/MALCOLM X BL,40.798395,-73.952601,0.1066380449630661,4.172793063772096,4.739815349507247
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:35:36,400225,44,0,0.017777777777777,CENTRAL PK N/ADAM C POWELL BL,40.799354,-73.954975,0.0803128630960244,4.517598549151573,4.820128212603271
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:37:17,400390,45,0,0.0280555555555537,CATHEDRAL PY/FRED DOUGLASS BL,40.80078,-73.958486,0.1192105174410039,4.249087750372699,4.939338730044275
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:38:00,401040,46,0,0.0119444444444454,MANHATTAN AV/CATHEDRAL PKY,40.80148,-73.959315,0.0509052468467232,4.261834619725325,4.990243976890998
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:39:07,405092,47,0,0.0186111111111131,MANHATTAN AV/W 113 ST,40.803344,-73.957959,0.1314076639263761,7.060710300520949,5.121651640817374
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:40:03,400394,48,0,0.0155555555555544,MANHATTAN AV/W 116 ST,40.804877,-73.956842,0.1080799995971547,6.947999974103318,5.229731640414529
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:41:26,400395,49,0,0.0230555555555547,MANHATTAN AV/W 119 ST,40.807171,-73.955168,0.161742233120262,7.015325773891142,5.391473873534791
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:42:12,400396,50,0,0.0127777777777779,MANHATTAN AV/W 121 ST,40.808447,-73.954236,0.0899700192830091,7.041131943887604,5.4814438928178
M3,MV_H3-Weekday-144000_M2_241,M030031,FT GEORGE 193 ST via MADISON via ST NICH,24:44:00,404071,51,0,0.0300000000000011,ST NICHOLAS AV/W 124 ST,40.810354,-73.952753,0.1348131169886228,4.493770566287264,5.616257009806422
